,document,score,review_score,most_words,Pos_Neu_Neg
22,북적이는 분위기가 맛집을 또  상기시켜줌ㅋㅋㅋㅋㅋㅋ이곳안주는 무얼먹어도 최고!,4.0,0.9183,"[('북적', 1), ('분위기', 1), ('맛집', 1), ('또', 1), ('상기', 1), ('줌', 1), ('곳', 1), ('안주', 1), ('무얼', 1), ('최고', 1)]",긍정
23,진짜 맛있구요 바삭함이 장난아니네요~ 전혀 질리지가 않는 맛이에요! 비법이 궁금 ㅋㅋㅋ,5.0,0.9659,"[('진짜', 1), ('맛있구요', 1), ('바삭', 1), ('함', 1), ('장난', 1), ('아니네요', 1), ('전혀', 1), ('맛', 1), ('비법', 1), ('궁금', 1)]",긍정
24,오랫동안 장사 했으면 하는 곳중하나!! 여기서만 느껴지는 사장님의 정이 넘 좋음,5.0,0.9863,"[('장사', 1), ('곳', 1), ('하나', 1), ('여기', 1), ('만', 1), ('사장', 1), ('정이', 1), ('좋음', 1)]",긍정
25,술안주가 정말 다양해요 ㅎㅎ ㅎ개인적으로 이곳치킨이 치킨전문점보다 훨씬맛있어요 ㅎㅎㅎ,5.0,0.9934,"[('치킨', 2), ('술안주', 1), ('정말', 1), ('다양해요', 1), ('개인', 1), ('곳', 1), ('전문점', 1), ('맛있어요', 1)]",긍정
26,치킨들도 대박인데 전 떡볶이가 그렇게 맛있더라구요 ㅋㅋ 치킨집가서 떡볶이만 매번 먹고 온다는ㅋㅋㅋ,4.0,0.7169,"[('치킨', 2), ('떡볶이', 2), ('대박', 1), ('전', 1), ('맛있더라구요', 1), ('매번', 1)]",긍정
27,살짝 카레향도 나면서 너무 맛있네요!!! 진짜 시켜먹는 치킨은 생각도 안나요 여기 정말 짱,3.0,0.996,"[('살짝', 1), ('카레', 1), ('향', 1), ('맛있네요', 1), ('진짜', 1), ('치킨', 1), ('생각', 1), ('안나', 1), ('여기', 1), ('정말', 1)]",긍정
28,기다리고 먹을정도로 여기치킨 맛 장난아님ㅋㅋㅋㅋㅋ치킨에 마법을뿌린듯!!,4.0,0.3245,"[('치킨', 2), ('정도', 1), ('여기', 1), ('맛', 1), ('장난', 1), ('아님', 1), ('마법', 1)]",부정
29,"젊은이들 사이에 입소문이 탔 는지, 젊은손님이많아졌네요...오랜맛집이 잘되니 기분이좋습니다..",4.0,0.9936,"[('젊은이', 1), ('사이', 1), ('입', 1), ('소문', 1), ('젊은', 1), ('손님', 1), ('맛집', 1), ('기분', 1), ('좋습니다', 1)]",긍정
30,"성인되자마자 친구랑왔는데, 여기서 아버지봤음…ㅎㅎㅎㅎ둘다모른척하고 술먹는데집중했네..ㅎㅎㅎ",4.0,0.8435,"[('성인', 1), ('친구', 1), ('여기', 1), ('아버지', 1), ('척', 1), ('술', 1), ('집중', 1)]",긍정
31,가격대비 여러모로 즐거움과 만족을 얻기 좋네요~ 떡볶이도 매콤하니 술이 잘들어갑니다,5.0,0.9145,"[('가격', 1), ('대비', 1), ('모로', 1), ('즐거움', 1), ('만족', 1), ('좋네요', 1), ('떡볶이', 1), ('매콤', 1), ('술', 1)]",긍정
32,치킨진짜 맛있음ㅋㅋㅋㅋ약간매콤한데 밖에서먹던것보다 더 깔끔함!,4.0,0.9751,"[('치킨', 1), ('진짜', 1), ('맛있음', 1), ('약간', 1), ('매콤', 1), ('데', 1), ('밖', 1), ('더', 1), ('깔끔함', 1)]",긍정
33,가격대비 맛이 훌륭함!!!친구 들과 자주오는곳!!!튀김류가 갑임!!!,4.0,0.848,"[('가격', 1), ('대비', 1), ('맛', 1), ('훌륭함', 1), ('친구', 1), ('자주', 1), ('곳', 1), ('튀김', 1), ('류', 1), ('갑임', 1)]",긍정
34,아 정말 넘넘 맛있어요~~ 한번 맛보면 계속 찾게된다는걸 보증합니당 ^^ 짱짱,4.0,0.9934,"[('정말', 1), ('맛있어요', 1), ('한번', 1), ('계속', 1), ('보증', 1), ('짱짱', 1)]",긍정
35,튀김에 살짝 고추를 썰어 넣으신건지 칼칼하면서 매콤한게 튀김인데도 전혀 느끼하지 않고 맛있습니다!!!,3.0,0.8758,"[('튀김', 1), ('살짝', 1), ('고추', 1), ('신건', 1), ('칼칼하면서', 1), ('매콤', 1), ('게', 1), ('전혀', 1), ('느끼하지', 1), ('맛있습니다', 1)]",긍정
36,친구들과 쇼핑하고 한잔하러 오기좋은곳 ㅋㅋ분위기 있는곳은 돈이많이깨지잖아요 ㅎㅎ,4.0,0.6491,"[('곳', 2), ('친구', 1), ('쇼핑', 1), ('한잔', 1), ('오기', 1), ('좋은', 1), ('분위기', 1), ('있는', 1), ('돈', 1)]",중립
37,치킨 너무너무 맛있구요 여기에 맥주 한잔이면 세상부러울거 없어요~~!!,5.0,0.9759,"[('치킨', 1), ('맛있구요', 1), ('여기', 1), ('맥주', 1), ('한잔', 1), ('이면', 1), ('세상', 1), ('없어요', 1)]",긍정
38,살짝 매콤하면서 짭잘한게 정말 자꾸 손이가네요 !!! 진짜 맛있어요 꼭 드셔보세요! 강추~~~,4.0,0.9925,"[('살짝', 1), ('매콤', 1), ('짭잘한게', 1), ('정말', 1), ('자꾸', 1), ('손', 1), ('진짜', 1), ('맛있어요', 1), ('꼭', 1), ('강추', 1)]",긍정
39,치킨이 살짝 매콤해서 그런지 전혀 느끼하지가 않고 먹어도 물리지가 않네요 자꾸 땡기는 맛이에요 ^^,3.0,0.5433,"[('치킨', 1), ('살짝', 1), ('매콤', 1), ('그런지', 1), ('전혀', 1), ('느끼하지가', 1), ('자꾸', 1), ('맛', 1)]",중립
40,겉으로는 평범해 보이는 치킨인데 왜케 맛있는거져?? 진짜 특별한 치킨이에요 진짜 맛있네요~~,5.0,0.9939,"[('치킨', 2), ('진짜', 2), ('겉', 1), ('평범해', 1), ('왜케', 1), ('맛있는거져', 1), ('특별한', 1), ('맛있네요', 1)]",긍정
41,살짝 매콤하고 바삭바삭한 치킨 너무너무 맛있네요!! 역시 치킨은 1인 1닭이 진리 ㅋㅋ,3.0,0.9868,"[('치킨', 2), ('살짝', 1), ('매콤', 1), ('바삭바삭한', 1), ('맛있네요', 1), ('역시', 1), ('인', 1), ('닭', 1), ('진리', 1)]",긍정
42,오 매콤한게 짱 맛있네요 ㅋㅋㅋ 고추튀김이 유명하다는데 닭 후딱 먹고 고추튀김도 달립니다,5.0,0.9379,"[('고추', 2), ('튀김', 2), ('오', 1), ('매콤', 1), ('게', 1), ('짱', 1), ('맛있네요', 1), ('유명하다는데', 1), ('닭', 1)]",긍정
43,치킨이랑 고추튀김과 콜라는 짱짱짱 전 맥주보다 콜라랑 먹는게 더 맛있더라구요 ㅎㅎㅎ,5.0,0.9894,"[('콜라', 2), ('치킨', 1), ('고추', 1), ('튀김', 1), ('짱짱', 1), ('전', 1), ('맥주', 1), ('더', 1), ('맛있더라구요', 1)]",긍정
44,맛있는 고추튀김~츄릅~! 넘 시끄러워서 대화는 좀 힘들죠 ㅎ,3.0,0.7886,"[('맛있는', 1), ('고추', 1), ('튀김', 1), ('츄릅', 1), ('시끄러워서', 1), ('대화', 1), ('좀', 1), ('힘들죠', 1)]",긍정
45,치킨도 맛있고 떡볶이도 너무 맛있고 정말 짱이네요~!!!! 살짝 매콤한게 중독성 있어요!!!!,4.0,0.9911,"[('맛있고', 2), ('치킨', 1), ('떡볶이', 1), ('정말', 1), ('살짝', 1), ('매콤', 1), ('게', 1), ('중독', 1), ('있어요', 1)]",긍정
46,Fried foods (incl hot pepper and fried chicken) are delicious but may induce stomachache due to poor oil quality. 튀긴 음식 정말 맛있지만 기름이 안좋은지 다음날 고생한 사람이 한둘이 아님ㅎㅎㅎ,4.0,0.9043,"[('음식', 1), ('정말', 1), ('맛있지만', 1), ('기름', 1), ('안좋은지', 1), ('다음', 1), ('날', 1), ('고생', 1), ('사람', 1), ('둘', 1)]",긍정
47,오징어튀김 맛있어요 주차시 발렛비 받네요~ 이천원!,3.5,0.5292,"[('오징어', 1), ('튀김', 1), ('맛있어요', 1), ('주차', 1), ('시', 1), ('발렛비', 1), ('이천원', 1)]",중립
48,포장은 안된데요!!,4.0,0.1175,"[('포장', 1), ('안된데요', 1)]",부정
49,다른치킨집과 차원이 다른 옛날 치킨맛 플러스 고춭김이 일품!,4.0,0.9337,"[('치킨', 2), ('집', 1), ('차원', 1), ('다른', 1), ('옛날', 1), ('맛', 1), ('플러스', 1), ('고춭김', 1), ('일품', 1)]",긍정
50,닭튀김과 고추튀김이 주 메뉴인 곳. 압구정에서 이런 시끌벅적한 분위기에서 닭을 먹을 수 있는 곳이 없기 때문에 인기를 끄는 곳..음식만을 평가하자면 최근에는 좋은 점수를 주기가 어렵다. 닭튀김에서 나는 청량 고추의 맛은 고추 튀김을 튀긴 기름에 또 다시 닭을 튀겨서 나는 향,2.0,0.0218,"[('고추', 3), ('곳', 3), ('닭튀김', 2), ('튀김', 2), ('닭', 2), ('나', 2), ('주', 1), ('메뉴인', 1), ('압구정', 1), ('이런', 1)]",부정
51,뻔데기탕 뻔데기가 반에반으로 줄었다,4.0,0.144,"[('뻔데기', 2), ('반', 2), ('탕', 1)]",부정
52,발렛파킹 가능해요!! 2000원입니다,4.0,0.7051,"[('발렛파킹', 1), ('가능해요', 1)]",긍정
53,뻥튀기는 셀프! 메뉴 대체로 다 푸짐하고 맛있어요~,4.0,0.9742,"[('뻥튀기', 1), ('셀프', 1), ('메뉴', 1), ('대체로', 1), ('짐', 1), ('맛있어요', 1)]",긍정
54,추억을 마시는 곳..,4.0,0.936,"[('추억', 1), ('곳', 1)]",긍정
55,최악.  술을 못 마시는 일행 그리고 술을 마실 수 없는 사람들이 가서 음식만 먹었다고 술집에서 술을 마시지 않았다며 양심도 없다고 고래고래 소리 지르는 주인과 다음엔 술시키라는 알바.  다신 가고 싶지 않다.  게다가 조미료는 왜 이리 많이 넣는 거야?,3.5,0.0031,"[('술', 3), ('최악', 1), ('못', 1), ('일행', 1), ('수', 1), ('없는', 1), ('사람', 1), ('음식', 1), ('술집', 1), ('양심', 1)]",부정
56,명불허전 고추튀김과 떡볶이 combo,4.0,0.7501,"[('명불허전', 1), ('고추', 1), ('튀김', 1), ('떡볶이', 1)]",긍정
57,닭똥집튀김은 너무 바짝 튀김.씹으면서도 튀김이 바삭한거 외에 뭘 튀겼는지 내용물을 알기 힘듬.,3.5,0.0131,"[('튀김', 3), ('닭똥집', 1), ('바짝', 1), ('바삭', 1), ('거', 1), ('외', 1), ('뭘', 1), ('내용물', 1), ('힘듬', 1)]",부정
58,여전히 사람 많은 곳. 고추튀김과 떡뽁이가 맛있던데...,4.0,0.8271,"[('여전히', 1), ('사람', 1), ('많은', 1), ('곳', 1), ('고추', 1), ('튀김', 1), ('떡뽁이', 1), ('맛있던데', 1)]",긍정
59,오 여기 금연 굿굿,3.5,0.8915,"[('오', 1), ('여기', 1), ('금연', 1), ('굿굿', 1)]",긍정
60,개인적으로 치킨은 넘 바짝해서 별로였어요. 고추튀김 좋네요<3,4.0,0.2007,"[('개인', 1), ('치킨', 1), ('바짝해서', 1), ('별로', 1), ('고추', 1), ('튀김', 1), ('좋네요', 1)]",부정
61,try 닭똥집튀김!,4.0,0.2871,"[('닭똥집', 1), ('튀김', 1)]",부정
62,튀김은 느끼하지만 맛은 괜찮으나 서비스는 기대하지 말자,3.5,0.2478,"[('튀김', 1), ('느끼하지만', 1), ('맛', 1), ('괜찮으나', 1), ('서비스', 1), ('기대하지', 1), ('말', 1)]",부정
63,고추튀김과 치킨 이외에는 어떠한 안주도 시켜서는 안 됨. 무엇이 되었던 수준 이하. 오로지 고추튀김과 치킨만 먹을 것,3.5,0.0476,"[('고추', 2), ('튀김', 2), ('치킨', 2), ('이외', 1), ('어떠한', 1), ('안주', 1), ('안', 1), ('무엇', 1), ('수준', 1), ('이하', 1)]",부정
64,꼬기가 들어있는 고추튀김 만오처넌...저에게 투자하실분 손..!!ㅋㅋ,4.0,0.2993,"[('꼬기', 1), ('고추', 1), ('튀김', 1), ('처넌', 1), ('저', 1), ('투자', 1), ('분', 1), ('손', 1)]",부정
65,주문은 앉아서 하라고? 크게 웃으면 조용히 시키고 바쁜 종업원은 손님에게 길막 한다며 보디첵을 시전...,3.5,0.3991,"[('주문', 1), ('하라', 1), ('크게', 1), ('조용히', 1), ('바쁜', 1), ('종업원', 1), ('손님', 1), ('길막', 1), ('보디첵', 1), ('시전', 1)]",중립
66,치킨 튀김옷이 까만 건 반죽이 까매서래요. 고기 속살이 하얀 걸로 봐서 사실인 듯. 치킨 속살까지 짭조름한 것이 맛나요!!,4.0,0.1116,"[('치킨', 2), ('튀김', 1), ('옷', 1), ('까만', 1), ('건', 1), ('반죽', 1), ('고기', 1), ('살이', 1), ('하얀', 1), ('걸', 1)]",부정
67,이제는 전석 금연!!,4.0,0.4791,"[('이제', 1), ('석', 1), ('금연', 1)]",중립
68,진짜 맛은 있으나 드럽게 싸가지 없는 종업원들 내가 웬만하면 팁으로 안남김,3.5,0.0495,"[('진짜', 1), ('맛', 1), ('있으나', 1), ('드럽게', 1), ('싸가지', 1), ('없는', 1), ('종업원', 1), ('내', 1), ('웬만하면', 1), ('팁', 1)]",부정
69,매니저라는아저씨 서비스정신이많이부족하네요. 크기며튀김옷의상태며 다른테이블과확연히차이나는고추튀김을내놓고선 튀김상태를보려고도안하고 컴플레인을아예무시하네요. 재차컴플레인걸어서 겨우 환불처리해주더니 다른음식시키려하니까 더이상음식주문안받는다고쫓아내네요. 너네말고도 손님많다 아쉬울것없다는태도 참불쾌합니다.,3.5,0.0016,"[('튀김', 2), ('상태', 2), ('컴', 2), ('플레인', 2), ('매니저', 1), ('아저씨', 1), ('서비스', 1), ('정신', 1), ('부족하네요', 1), ('크기', 1)]",부정
70,예전엔 안그랬는데...닭이 자꾸 작아지고...마르는듯해 아쉽다...,3.5,0.249,"[('예전', 1), ('그랬는데', 1), ('닭', 1), ('자꾸', 1), ('마르는듯', 1), ('해', 1), ('아쉽다', 1)]",부정
71,1월4일 친구랑 둘다 치킨이랑 맥주먹고 장염걸리고 하루 종일 토함...얼마나 위생이 그지같으면 이런지..?이 얘기를 다른친구한테 했더니 거기 맥주랑 치킨 재활용하는거 봤다고 들음 ..자주갔었는데 앞으로 절대절대 안가요...더러운 치킨 먹고싶으면 가세요,3.5,0.0146,"[('치킨', 3), ('친구', 2), ('맥주', 2), ('절대', 2), ('장염', 1), ('하루', 1), ('종일', 1), ('토함', 1), ('얼마나', 1), ('위생', 1)]",부정
72,고추튀김 짜아아아아아아아아아아아아앙!!!!!,4.0,0.4342,"[('고추', 1), ('튀김', 1), ('아앙', 1)]",중립
73,아줌마들의 잔소리가 심함!!!                             맛있으니까 참는다!!!,3.5,0.1851,"[('아줌마', 1), ('잔소리', 1), ('심함', 1), ('맛있으니까', 1)]",부정
74,한추떡볶이 여러모로 훌륭하고말고요,3.0,0.951,"[('추', 1), ('떡볶이', 1), ('모로', 1), ('훌륭하고말고요', 1)]",긍정
75,일요일을 밤을 고추튀김&치킨&맥주 한잔으로 달래고 있네요.... ㅋㅋ 고추튀김 완전 강추!!!,4.0,0.9827,"[('고추', 2), ('튀김', 2), ('일요일', 1), ('밤', 1), ('치킨', 1), ('맥주', 1), ('한잔', 1), ('있네요', 1), ('완전', 1), ('강추', 1)]",긍정
76,한추왔는데 다머거버려서 인증샷은GG 생맥주랑 고추튀김하고 치킨 맛나요,4.0,0.3964,"[('추', 1), ('다머', 1), ('거', 1), ('인증샷', 1), ('생맥주', 1), ('고추', 1), ('튀김', 1), ('치킨', 1), ('맛', 1), ('요', 1)]",중립
77,고취튀김이 갑이에요. 치킨도 맛나고 아직 안먹어봤지만 닭똥집튀김도 엄청 맛있다더군요. 금연석은 am2시까지만 오픈하고 흡연석은 상관없어요. 주차는 골목 중간중간에 그냥 하시면 되요. 주차장은 따로 없음.,3.5,0.8781,"[('튀김', 2), ('연석', 2), ('중간', 2), ('고취', 1), ('갑', 1), ('치킨', 1), ('맛', 1), ('닭똥집', 1), ('맛있다더군요', 1), ('금', 1)]",긍정
78,한추 별로에요!!! 날마다 음식 편차가 커요. 서비스 자세가 안되어있네요ㅉㅉ 튀김옷도 눅눅하고 탄 듯한 고추튀김을 그냥 내주면서 바꿔달라니까 안된다고 ~ 다신 안갑니다,3.5,0.0029,"[('튀김', 2), ('추', 1), ('별로', 1), ('날', 1), ('음식', 1), ('편차', 1), ('서비스', 1), ('자세', 1), ('안되어있네요', 1), ('옷', 1)]",부정
79,고추튀김 강추!!!!!,4.0,0.787,"[('고추', 1), ('튀김', 1), ('강추', 1)]",긍정
80,사람이 많아서 많이 안시키면 나가라고 함.,3.5,0.1845,"[('사람', 1), ('많아서', 1), ('함', 1)]",부정
81,고추튀김 반죽이랑 치킨반죽이랑 섞였나...고추튀김 튀긴데 치킨 튀겼나...치킨이 매콤한게 맛나요^^,4.0,0.1795,"[('치킨', 3), ('고추', 2), ('튀김', 2), ('반죽', 2), ('매콤', 1), ('게', 1), ('맛', 1), ('요', 1)]",부정
82,지금 오니 웨이팅없군...조아!,3.5,0.4765,"[('지금', 1), ('오니', 1), ('웨이', 1), ('팅', 1), ('없군', 1)]",중립
83,명성에 비해선 쫌 실망? 치킨은 너무 뼈만 있단 느낌 + 고추튀김은 특이하긴 하나 몇개 먹으면 금새 물리는 맛인듯,4.0,0.0201,"[('명성', 1), ('비', 1), ('선', 1), ('쫌', 1), ('실망', 1), ('치킨', 1), ('뼈', 1), ('있단', 1), ('느낌', 1), ('고추', 1)]",부정
84,치킨보단 고추튀김이 진리죠...,3.5,0.7541,"[('치킨', 1), ('고추', 1), ('튀김', 1), ('진리', 1)]",긍정
85,맥주가 맛이 없어요,4.0,0.0586,"[('맥주', 1), ('맛', 1), ('없어요', 1)]",부정
86,고추튀김만 주문하면 아쉽고 치킨만도 아쉽도다... 결론은 3명이상갈것!,3.5,0.1589,"[('고추', 1), ('튀김', 1), ('주문', 1), ('아쉽고', 1), ('치킨', 1), ('아쉽', 1), ('도', 1), ('결론', 1), ('명', 1), ('이상', 1)]",부정
87,고추튀김이 괜찮은듯! 치킨은 짜서 ㅋ안주로 적당 ㅋ,4.0,0.627,"[('고추', 1), ('튀김', 1), ('괜찮은', 1), ('듯', 1), ('치킨', 1), ('안주', 1), ('적당', 1)]",중립
88,소규모로 2차가기 좋은 곳. 고추튀김이 일품,4.0,0.8205,"[('소규모', 1), ('차가기', 1), ('좋은', 1), ('곳', 1), ('고추', 1), ('튀김', 1), ('일품', 1)]",긍정
89,기가막힌다잉!,4.0,0.5752,"[('기', 1), ('잉', 1)]",중립
90,기가 막힌다잉~!,4.0,0.5752,"[('기', 1), ('잉', 1)]",중립
91,고추튀김 그럭저럭 훌륭해요,4.0,0.7101,"[('고추', 1), ('튀김', 1), ('훌륭해요', 1)]",긍정
92,고추튀김 강추! 후라이드치킨옷에 고추를 같이 넣어 튀겨서 맛있어요.,3.5,0.9369,"[('고추', 2), ('튀김', 1), ('강추', 1), ('후라이드', 1), ('치킨', 1), ('옷', 1), ('맛있어요', 1)]",긍정
93,요긴 고추튀김!!!!!!!,3.5,0.6365,"[('요긴', 1), ('고추', 1), ('튀김', 1)]",중립
94,구석 물 끝내주심!ㅋㅋ,3.5,0.3921,"[('구석', 1), ('물', 1), ('끝내', 1), ('주심', 1)]",중립
95,고추튀김이 별미입니다~ 안에 고기완자가 있는데... 꽤 맛있네요.,4.0,0.9883,"[('고추', 1), ('튀김', 1), ('별미', 1), ('입니다', 1), ('안', 1), ('완', 1), ('있는데', 1), ('꽤', 1), ('맛있네요', 1)]",긍정
